reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReview
A107OPFJV11RKO,B000W05EGI,1,1,5,"I was watching a movie a couple of weeks ago and this song was part of it's Soundtrack. This was a song that I used to listen to quite a bit as a young man and it was a  song that was forgotten about when I switched to listening to CD's. I had the Album but never bought the CD. This is a great love song that relies heavily on Electronic Synthesizers. Being a hopeless romantic I related to the lyrics, I always felt I was in love but didn't want to show it. ( It was really lust and most women knew it). I'm glad I have  this  song back in my library.","I was watching a movie a couple of weeks ago and this song was part of it 's Soundtrack .. This was a song that I used to listen to quite a bit as a young man and it was a   song that was forgotten about when I switched to listening to CD 's .. I had the Album but never bought the CD .. This is a great love song that relies heavily on Electronic Synthesizers .. Being a hopeless romantic I related to the lyrics , I always felt I was in love but did n't want to show it .. ( It was really lust and most women knew it ) .. I 'm glad I have   this   song back in my library ."
A2JVIA9P648H6Y,B000W05EGI,1,1,5,"As music goes, the download was smooth, the quality of the conversion was flawless to the novice ears, and when played on multiple devices, to include an mp3 disc where I had over 200 songs made no differencethe quality was spot on.  Amazon has delivered yet another fine conversion and I love the fact that the songs I have purchased are backed up on their cloud.  What a great throwback, I love it, and I enjoy the massive selection offered by Amazon!

The services offered via Amazon are great and their music selections are massive and I love how easily I can choose while operating multiple or from any device!","As music goes , the download was smooth , the quality of the conversion was flawless to the novice ears , and when played on multiple devices , to include an mp3 disc where I had over 200 songs made no differencethe quality was spot on .. Amazon has delivered yet another fine conversion and I love the fact that the songs I have purchased are backed up on their cloud .. What a great throwback , I love it , and I enjoy the massive selection offered by Amazon !. The services offered via Amazon are great and their music selections are massive and I love how easily I can choose while operating multiple or from any device !"
AHX3WF4PBV9D1,B000W05EGI,1,1,4,good song,good song
A36EDWL4F3AASU,B000W05EGI,-1,1,5,"The ethereal sound was created by laboriously building up multiple overdubs of the voices of Stewart, Graham Gouldman, Godley and Creme singing a single note in unison. This multi-track was then mixed and dubbed down onto 16-track tape. This process was repeated across all 16 tracks to create a lush 256-voice ""virtual"" choir that could ""sing"" chromatic chords.[2] A number of these prepared multi-tracks were then cut into several endless loops, each of which contained the basic notes of the main chords used in the song. The chorus loops could then be played by using the mixing desk rather like a keyboardeach chord could be sounded by bringing up the fader for that loop. The instrumental break featured the repeated spoken phrase, ""Big boys don't cry..."", spoken by Kathy Warren, the receptionist of their own Strawberry Studios where the band recorded the track. These whispered lyrics would later serve as the inspiration for Brit  group, The Cure, who had an album and song called Boys Don't Cry. Axl Rose has also stated that this is one of his favorites which inspired him to get into music.","The ethereal sound was created by laboriously building up multiple overdubs of the voices of Stewart , Graham Gouldman , Godley and Creme singing a single note in unison .. This multi - track was then mixed and dubbed down onto 16 - track tape .. This process was repeated across all 16 tracks to create a lush 256 - voice "" virtual "" choir that could "" sing "" chromatic chords.[2 ]. A number of these prepared multi - tracks were then cut into several endless loops , each of which contained the basic notes of the main chords used in the song .. The chorus loops could then be played by using the mixing desk rather like a keyboardeach chord could be sounded by bringing up the fader for that loop .. The instrumental break featured the repeated spoken phrase , "" Big boys do n't cry ... "" , spoken by Kathy Warren , the receptionist of their own Strawberry Studios where the band recorded the track .. These whispered lyrics would later serve as the inspiration for Brit   group , The Cure , who had an album and song called Boys Do n't Cry .. Axl Rose has also stated that this is one of his favorites which inspired him to get into music ."
A2BV7ZJDUC08UG,B000W0AIAU,1,1,5,This is real music great melody...words you can understand lol ..I have loved this music for years!!!!! A real great addition to anyone's music collection,This is real music great melody ... words you can understand lol ... I have loved this music for years ! ! ! ! !. A real great addition to anyone 's music collection
A1E56PU394428A,B000W0AIAU,1,1,5,Definitely in the top 5 of Boys 2 Men Jams. They show their vocal acrobatic ability. I miss Bass he brought the it to the group.,Definitely in the top 5 of Boys 2 Men Jams .. They show their vocal acrobatic ability .. I miss Bass he brought the it to the group .
A1PWJOJV4MRM0O,B000W0AGGG,1,1,5,Excellent album from my college days back in 1985. A talent gone way too soon. Playing sax in heaven. rip,Excellent album from my college days back in 1985 .. A talent gone way too soon .. Playing sax in heaven .. rip
A2NADXRZGP014J,B000W0AGGG,1,1,5,"I originally purchased this collection as a cassette back in 1985.  When I played it for others they always were impressed with the songs.  No wonder!  This was George Howard's first highly recognized album of his career, making the #1 spot in 1985 in Top Jazz Albums.  And check out Billy Childs on the keyboards!  This was truly the beginning of George Howard's celebration of music and song.","I originally purchased this collection as a cassette back in 1985 .. When I played it for others they always were impressed with the songs .. No wonder !. This was George Howard 's first highly recognized album of his career , making the # 1 spot in 1985 in Top Jazz Albums .. This was truly the beginning of George Howard 's celebration of music and song ."
A9Q28YTLYREO7,B000W0CQ78,1,1,5,his music is incredible.i have listened to alot of his material.this set is a must have.his timing&space is used really well here. Autumn Leaves&I wish I knew really stand out.this man is a Genius.,his music is incredible.i have listened to alot of his material.this set is a must have.his timing&space is used really well here .. Autumn Leaves&I wish I knew really stand out.this man is a Genius .
A21T4ZR5R6OG24,B000W0CPME,1,1,5,Great alternative oldie; heard for the first time in a long time on 1st Wave.  Took me back in time!,Great alternative oldie ; heard for the first time in a long time on 1st Wave .. Took me back in time !
A2H1CPB8KO8230,B000W0CPME,1,1,5,"I'm making my own personal cds for when I travel, and amazon mp3 downloads is an excellent way to do it.","I'm making my own personal cds for when I travel, and amazon mp3 downloads is an excellent way to do it."
A27C7RIOTMMN2O,B000W0CPME,1,1,4,I thought I remember this from another group.  But still a very good song.,I thought I remember this from another group.  But still a very good song.
A1OYBH8H1RMLEP,B000W0CPME,1,1,5,Love this great song. Thanks,Love this great song .. Thanks
A25C2ZZ7WCJSSR,B000W0CPME,-1,1,5,Every breath you take ...,Every breath you take ...
A1GN8UJIZLCA59,B000W0CPME,1,1,4,"""Obession"" was L.A.'s Animotion's biggest hit, peaking at number six in early 1985.  The song makes liberal use of a killer synth riff that gives the song an appropriately edgy and eerie feel.  The vocal interplay between singers Bill Wadhams and Astrid Plane nails the tension in the lyrics perfectly.",""" Obession "" was L.A. 's Animotion 's biggest hit , peaking at number six in early 1985 .. The song makes liberal use of a killer synth riff that gives the song an appropriately edgy and eerie feel .. The vocal interplay between singers Bill Wadhams and Astrid Plane nails the tension in the lyrics perfectly ."
A3TEU7G2FCRKI8,B000W0CPME,1,1,5,I got this for my MP3 player & loved it. Great sound & enjoy it very much. I will download more,I got this for my MP3 player & loved it .. Great sound & enjoy it very much .. I will download more
A2D63SHGFMPNK6,B000W0CPME,1,1,5,"I have never considered buying this song before because I've never heard it on the radio but more than 3 times.  When it came streaming into Pandora, I had to have it.

The sound is good and it doesn't sound ""old"".  I've noticed that my CDs that are older doesn't sound as good when I play them, but this does NOT have that issue despite it's from the 80s.","I have never considered buying this song before because I 've never heard it on the radio but more than 3 times .. The sound is good and it does n't sound "" old "" .. I 've noticed that my CDs that are older does n't sound as good when I play them , but this does NOT have that issue despite it 's from the 80s ."
A1QDDXUZR8TJI5,B000W0CPME,1,1,5,Awesome song! This is one of those songs that can sneak up on ya n then gets ya going... A+A+A+,Awesome song !. This is one of those songs that can sneak up on ya n then gets ya going ... A+A+A+
A25VQORE9NAF4Y,B000W0CPME,1,1,5,"An essential of 80's pop hits, if you grew up in the 80's you will know what a great nostalgic song this is.","An essential of 80's pop hits, if you grew up in the 80's you will know what a great nostalgic song this is."
A13K6TQY61ANEF,B000W0CNOO,1,1,5,Great Song!,Great Song!
A1OC8BHJ1COR1O,B000W0CNOO,1,1,5,it is very good song to here,it is very good song to here
A3FS251XM39UPM,B000W0CNOO,1,-1,3,like it,like it
A3FWLWQC0PEGHX,B000W0CNOO,1,1,5,"Garry Burr wrote the song--he says it has
serious
G R A M M A T I C A L
errors--never corrected them BECAUSE he
NEVER
thought ANYONE would record it. Garys DAD
passed away in 1986.

THATS MY JOB
singer-THE G R E A T
CONWAY TWITTY--(harold lloyd
jenkins--1933 to 1993--I ADORE
HIM)

and i said--daddy i am so afraid

(dad SAYS)
THATS MY JOB-THATS WHAT I DO
EVERYTHING I DO IS BECAUSE OF U
TO KEEP YOU SAFE WITH ME
THATS MY JOB, U SEE

(garry says)
EVERY PERSON CARVES HIS SPOT-and-
FILLS THE HOLE WITH  *life--I PRAY SOME
DAY I MIGHT *light-- AS BRIGHT--as HE

bbp 65 okc  aries","Garry Burr wrote the song -- he says it has 
 serious 
 G R A M M A T. A L 
 errors -- never corrected them BECAUSE he 
 NEVER 
 thought ANYONE would record it .. THATS MY JOB 
 singer - THE G R E A T 
 CONWAY TWITTY--(harold lloyd 
 jenkins--1933 to 1993 - -I ADORE 
 HIM ). and i said -- daddy i am so afraid 

 ( dad SAYS ). WHAT I DO 
 EVERYTHING I DO IS BECAUSE OF U 
 TO KEEP YOU SAFE WITH ME 
 THATS MY JOB , U SEE 

 ( garry says ). EVERY PERSON CARVES HIS SPOT - and- 
 FILLS THE HOLE WITH   * life -- I PRAY SOME 
 DAY. I MIGHT * light-- AS BRIGHT -- as HE 

 bbp 65 okc   aries"
A2AWR3ZZNBTI0R,B000W0CNOO,1,1,5,"""I won't be wronged, I won't be insulted, and I won't be laid a hand on. I don't do these things to other people and I require the same from them.""",""" I wo n't be wronged , I wo n't be insulted , and I wo n't be laid a hand on .. I do n't do these things to other people and I require the same from them . """
